A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,LABEL
82638,8202109,330835,8532944,-8450306,268100,-2422,234535,0,1187,0,1187,0
115180,7669911,271723,7941634,-7826454,268100,-2422,174927,0,1028,0,1028,0
125198,7701657,272273,7973930,-7848732,268100,-2422,174930,0,978,0,978,0
123174,7690220,272850,7963070,-7839896,268100,-2422,174927,0,808,0,808,0
120530,7845188,268270,8113458,-7992928,268100,-2422,169818,0,741,0,741,0
123885,7874476,267341,8141817,-8017932,268100,-2422,166408,0,733,0,733,0
120365,7873996,265641,8139637,-8019272,268100,-2422,164225,0,1382,0,1382,0
118238,7868605,266730,8135335,-8017097,268100,-2422,164607,0,641,0,641,0
115884,7894690,252265,8146955,-8031071,268100,-2422,149320,0,661,0,661,0
111610,7800560,273631,8074191,-7962581,268100,-2422,169840,0,680,0,680,0
109532,7809893,274476,8084369,-7974837,268100,-2422,169840,0,679,0,679,0
108838,7854947,278092,8133039,-8024201,268100,-2422,172661,0,671,0,671,0
108657,7859586,278982,8138568,-8029911,268100,-2422,172745,0,678,0,678,0
108379,7875711,280622,8156333,-8047954,268100,-2422,173590,0,688,0,688,0
108032,7869528,281391,8150919,-8042887,268100,-2422,173590,0,688,0,688,0
107704,7861323,296351,8157674,-8049970,268100,-2422,187796,0,670,0,670,0
107458,7865298,297100,8162398,-8054940,268100,-2422,187796,0,676,0,676,0
107116,7922993,304679,8227672,-8120556,268100,-2422,194582,0,665,0,665,0
106682,7928318,305477,8233795,-8127113,268100,-2422,194582,0,662,0,662,0
106228,7990024,308000,8298024,-8191796,268100,-2422,196386,0,696,0,696,0
105923,7993304,308687,8301991,-8196068,268100,-2422,196386,0,698,0,698,0
105620,7998226,312953,8311179,-8205559,268100,-2422,200003,0,709,0,709,0
445,5955,15740,21695,-21250,217691,0,0,0,0,0,0,0
468,6060,15852,21912,-21444,217691,0,0,0,0,0,0,0
478,6124,15942,22066,-21588,217691,0,0,0,0,0,0,0
486,5923,16052,21975,-21489,217691,0,0,0,0,0,0,0
496,6037,16161,22198,-21702,217691,0,0,0,0,0,0,0
501,6162,16232,22394,-21893,217691,0,0,0,0,0,0,0
507,6294,16291,22585,-22078,217691,0,0,0,0,0,0,0
513,6451,17384,23835,-23322,217691,0,0,0,0,0,0,0
519,6621,17667,24288,-23769,217691,0,0,0,0,0,0,0
525,6697,18004,24701,-24176,217691,0,0,0,0,0,0,0
532,6792,18214,25006,-24474,217691,0,0,0,0,0,0,0
539,6993,491,7484,-6945,235691,0,0,0,0,0,0,0
547,7234,640,7874,-7327,235691,0,0,0,0,0,0,0
555,7404,733,8137,-7582,235691,0,0,0,0,0,0,0
568,7562,794,8356,-7788,235691,0,0,0,0,0,0,0
577,7700,857,8557,-7980,235691,0,0,0,0,0,0,0
578,7715,857,8572,-7994,235691,0,0,0,0,0,0,0
577,8571,32,8603,-8026,235691,0,0,0,0,0,0,0
577,8513,46,8559,-7982,235691,0,0,0,0,0,0,0
577,317,8245,8562,-7985,235691,0,0,0,0,0,0,0
587,155,8420,8575,-7988,235691,0,0,0,0,0,0,0
587,81,8508,8589,-8002,235691,0,0,0,0,0,0,0
587,44,8595,8639,-8052,235691,0,0,0,0,0,0,0
587,44,8674,8718,-8131,235691,0,0,0,0,0,0,0
587,44,8772,8816,-8229,235691,0,0,0,0,0,0,0
1836,359,8772,9131,-7295,235691,0,0,0,0,0,0,0
3102,220,8772,8992,-5890,235691,0,0,0,0,0,0,0
4950,244,8772,9016,-4066,235691,0,0,0,0,0,0,0
6576,0,9192,9192,-2616,235691,0,0,0,0,0,0,0
6576,0,8075,8075,-1499,235691,0,0,0,0,0,0,0
9481,40,8075,8115,1366,235691,0,0,0,0,0,0,0
11145,22,8109,8131,3014,235691,0,0,0,0,0,0,0
12231,22,8222,8244,3987,235691,0,0,0,0,0,0,0
12787,22,8272,8294,4493,235691,0,0,0,0,0,0,0
12453,22,8075,8097,4356,235691,0,0,0,0,0,0,0
13259,57,8075,8132,5127,235691,0,0,0,0,0,0,0
16965,0,8124,8124,8841,235691,0,49,0,0,0,0,0
20364,0,8126,8126,12238,5080,0,51,0,0,0,0,0
24602,0,8128,8128,16474,5080,0,53,0,0,0,0,0
25587,2928,8130,11058,14529,5080,9449,55,0,0,0,0,0
129324467,2159438,38101083,40260521,89063946,46304356,10994228,547353,0,1262708,0,1262708,0
116872822,736033,36276328,37012361,79860461,51428861,2920580,554106,0,2198469,0,2198469,0
105073235,485229,32749586,33234815,71838420,51428861,2920580,555158,0,242779,0,242779,0
109942889,2402600,26769649,29172249,80770640,60376492,3298300,562237,0,1589203,0,1589203,0
116516817,2801161,29282453,32083614,84433203,60376492,3298300,568015,0,911588,0,911588,0
103124469,1825540,23700734,25526274,77598195,60376492,3298300,574466,0,1147273,0,1147273,0
108050890,3125419,23701269,26826688,81224202,60376492,3298300,579417,0,520498,0,520498,0
98642314,3542989,15945183,19488172,79154142,60376492,3495685,585174,0,1085245,0,1085245,0
93575311,4077457,13290131,17367588,76207723,60344504,3193764,592631,0,574788,0,574788,0
87926301,4970251,10470282,15440533,72485768,60344504,3193764,598511,0,1598971,0,1598971,0
93791535,4014429,12157506,16171935,77619600,60344504,3193764,603269,0,729192,0,729192,0
91330738,3973231,11004465,14977696,76353042,60344504,4380363,615380,0,1122613,0,1122613,0
86244941,3958918,9582301,13541219,72703722,60344504,3323521,641035,0,562858,0,562858,0
89197242,3255059,10918781,14173840,75023402,60344504,3323521,624293,0,2534690,0,2534690,0
89141003,3202459,10501320,13703779,75437224,60344504,3323521,857449,0,515384,0,515384,0
77169188,3815105,7244808,11059913,66109275,60344504,5538461,935055,0,702745,0,702745,0
75454992,2834907,7961186,10796093,64658899,60344504,5538461,941561,0,-32966,0,-32966,0
77024886,2495840,7065358,9561198,67463688,60344504,5538461,951092,0,1026722,0,1026722,0
71723907,3165539,5074134,8239673,63484234,60344504,5538461,1054303,0,207290,0,207290,0
67328198,1451395,4443551,5894946,61433252,60344504,0,1091830,0,257142,0,257142,0
69351362,2214351,3782053,5996404,63354958,60344504,0,1114841,0,214971,0,214971,0
69529929,2130860,4010923,6141783,63388146,60344504,0,1144545,0,-18182,0,-18182,0
75196207,1031528,4097776,5129304,70066903,60344504,0,1177333,0,270241,0,270241,0
80399096,1160592,5232491,6393083,74006013,60344504,0,1207019,0,552840,0,552840,0
81455817,230449,5943686,6174135,75281682,60344504,0,1227363,0,1286761,0,1286761,0
76568354,142141,3886783,4028924,72539430,60344504,0,1253257,0,530645,0,530645,0
85703740,254569,6592798,6847367,78856373,60344504,0,1215533,0,1228273,0,1228273,0
89114324,480499,7303696,7784195,81330129,60344504,0,1293960,0,2673863,0,2673863,0
98263729,385443,10233862,10619305,87644424,60344504,0,1373733,0,507121,0,507121,0
97367936,2338400,7695610,10034010,87333926,60344504,0,1394256,0,129851,0,129851,0
108281976,2396194,10988747,13384941,94897035,60344504,0,1396941,0,783406,0,783406,0
107064892,4323554,9695335,14018889,93046003,60344504,4423904,1417212,0,1088165,0,1088165,0
119643534,3770876,10979900,14750776,104892758,60344504,4423904,1437673,0,5808221,0,5808221,0
111765433,438290,10180730,10619020,101146413,60344504,2494792,1458598,0,634331,0,634331,0
112226410,271523,9949708,10221231,102005179,60344504,2494792,1480146,0,230392,0,230392,0
122993598,2729769,13242411,15972180,107021418,60344504,10461797,1499985,0,1374637,0,1374637,0
99000747,3227003,4629189,7856192,91144555,60344504,10461797,1566542,0,264520,0,264520,0
102166614,691924,9117711,9809635,92356979,60344504,1943973,1589630,0,471821,0,471821,0
104272881,1071779,7115841,8187620,96085261,60344504,1943973,1606979,0,571046,0,571046,0
116774155,3347982,9823687,13171669,103602486,60344504,11037364,1623758,0,1101234,0,1101234,0
1021022,265987,653190,919177,101845,95496,6349,26030,0,238677,-137001,101676,0
1111953,287092,720254,1007346,104607,95496,9111,27122,0,69517,-38653,30864,0
1320843,361752,836055,1197807,123036,95496,27540,5243,0,73720,-42378,31342,0
1344330,366302,853468,1219770,124560,95496,29064,5203,0,73316,-47623,25693,0
1489946,477007,890061,1367068,122878,95496,27382,6687,0,248184,-195460,52724,0
1458590,408476,921300,1329776,128814,95496,27382,6311,0,122900,-83333,39567,0
1514861,432510,947683,1380193,134668,95496,27382,6150,0,99416,-63672,35744,0
1572446,470012,959601,1429613,142833,95496,27382,6040,0,129288,-89356,39932,0
1795415,530319,955238,1485557,309858,255000,54858,6454,0,158192,-108153,50039,0
3580884,1630231,0,0,383092,311874,-2284,0,0,545812,-327450,218362,0
3802427,1769663,0,0,387432,311874,0,0,0,137120,-73022,64098,0
4636322,2115324,0,0,918206,836637,791,0,0,151751,-69559,82192,0
5006163,2509042,0,0,936183,848760,328,0,0,177115,-74178,102937,0
5640962,2883514,0,0,948781,848760,1290,0,0,177258,-75108,102150,0
5958109,3214084,0,0,948084,848760,1323,0,0,171659,-76822,94837,0
6754266,3555514,0,0,972651,849387,1280,0,0,204465,-97119,107346,0
9236450,4101448,0,0,2188217,2067207,1306,0,0,216692,-100446,116246,0
10062373,4869813,0,0,2201017,2068305,1119,0,0,252233,-109686,142547,0
10472655,5408473,0,0,2147951,2069714,1024,0,0,204025,-115674,88351,0
12379983,6707098,0,0,2115160,2069714,1047,0,0,212264,-88671,123593,0
16435456,8842499,0,0,3251959,3221258,1071,0,0,226728,-88159,138569,0
19766642,11080275,0,0,3302688,3216455,83714,0,0,287880,-103376,184504,0
20183,437,11767,12204,7979,8803,0,11767,0,0,0,0,0
20186,656,11884,12540,7646,9923,0,11884,0,0,0,0,0
20747,625,11948,12573,8174,10423,0,11948,0,0,0,0,0
21124,497,12061,12558,8566,11153,0,12061,0,0,0,0,0
21252,462,12363,12825,8427,11803,0,12113,0,0,0,0,0
21344,358,12435,12793,8551,11803,0,12185,0,0,0,0,0
21592,399,12248,12647,8945,13653,0,12248,0,0,0,0,0
24767,433,12360,12793,11974,16503,0,12360,0,0,0,0,0
25102,393,12458,12851,12251,16812,0,12458,0,0,0,0,0
25581,447,12564,13011,12570,16862,0,12564,0,0,0,0,0
25803,412,12688,13100,12703,16862,0,12688,0,0,0,0,0
26392,396,12848,13244,13148,17053,0,12848,0,0,0,0,0
26773,429,12991,13420,13353,17213,0,12991,0,0,0,0,0
27232,401,13140,13541,13691,17213,0,13140,0,0,0,0,0
27507,445,13302,13747,13760,17213,0,8994,0,0,0,0,0
28363,419,13466,13885,14478,17772,0,13466,0,0,0,0,0
28469,578,13892,14470,13999,17953,0,13632,0,0,0,0,0
28810,414,13811,14225,14585,19242,0,13811,0,0,0,0,0
29410,492,21840,22332,7078,19992,0,9789,0,0,0,0,0
29267,386,22236,22622,6645,20303,0,9903,0,0,0,0,0
29184,371,22825,23196,5988,20303,0,10094,0,0,0,0,0
28634,387,23229,23616,5018,20803,0,10255,0,0,0,0,0
29682,367,23923,24290,5392,22142,0,10496,0,0,0,0,0
30097,420,24395,24815,5282,22142,0,10687,0,0,0,0,0
30520,354,24977,25331,5189,22242,425,10866,0,0,0,0,0
31097,364,25346,25710,5387,22667,313,11016,0,0,0,0,0
31901,554,25820,26374,5527,22667,1593,11149,0,0,0,0,0
48104,398,29070,29468,18636,30260,0,11253,0,0,0,0,0
51201,416,29977,30393,20808,30260,0,11347,0,0,0,0,0
53728,915,30966,31881,21847,30260,0,11439,0,0,0,0,0
1442698,199986,33713,233699,1208999,30260,0,11536,0,0,0,0,0
1215315,18448,6699,25147,1190168,30260,1146903,2686,0,0,0,0,0
1232913,18673,6688,25361,1207552,30260,1146903,2686,0,0,0,0,0
1250404,18841,6827,25668,1224736,30260,1146903,2686,0,0,0,0,0
1266295,19083,6192,25275,1241020,30260,1146903,2686,0,0,0,0,0
60871157,6596755,7613270,14210025,46661132,32683241,2217447,1775152,0,12512922,-2847362,9665560,0
58865358,5443227,11474800,16918027,41947331,32683241,2217448,2091091,0,3635521,1981651,5617172,0
56210428,6513693,7749405,14263098,41947330,32683241,2217447,1590009,0,972141,-2696759,-1724618,0
58084445,4094767,8212860,12307627,45776818,32683241,0,1775152,0,8269681,-5694745,2574936,0
60663950,3955477,7993327,11948804,48715146,32683241,6380721,1590009,0,11372188,-3055991,8316197,0
60723983,3434564,11124034,14558598,46165385,32683241,6380720,1775152,0,2308755,-2319896,-11141,0
61006417,6697416,11191861,17889277,43117140,32683241,4410641,1775152,0,4091622,-2725993,1365629,0
62482704,5302814,10925600,16228414,46254290,32683241,390828,1763312,0,9584781,-3090748,6494033,0
63346840,3685685,10986675,14672360,48674480,32683241,390828,1762262,0,9690894,-2991610,6699284,0
60687839,3055103,10636250,13691353,46996486,32683241,390828,1762262,0,2593612,-1908438,685174,0
60499913,6455455,10266338,16721793,43778120,32683241,4782742,1750015,0,4347113,-2238234,2108879,0
64120656,7163109,9364149,16527258,47593398,32683241,8664599,193297,0,13634040,-5675676,7958364,0
71927917,10675992,8991281,19667273,52260644,32683241,13398602,188297,0,17993126,-4163718,13829408,0
66848782,7997913,8543648,16541561,50307221,32683241,11463962,186791,0,3536441,-2867081,669360,0
64555515,8104876,8302250,16407126,48148389,32683241,9283515,186791,0,3443831,-2373722,1070109,0
68947621,9213852,8204827,17418679,51528942,32683241,12723468,471129,0,13460864,-4120455,9340409,0
75003730,10557405,8770553,19327958,55675772,32683241,16929306,929223,0,16498896,-3931385,12567511,0
71511434,9198920,7917854,17116774,54394660,32683241,15707202,929223,0,3695245,-2742493,952752,0
66420539,8622841,7257903,15880744,50539795,32683241,11911344,554850,0,5191788,-3936937,1254851,0
67405238,7816573,7314824,15131397,52273841,32683241,13704398,992888,0,11970837,-4634520,7336317,0
72306500,8898301,7012338,15910639,56395861,32683241,17885178,978926,0,14831845,-4291700,10540145,0
70381684,8841324,6737635,15578959,54802725,32683241,16350802,978926,0,5551615,-2659177,2892438,0
67452832,8157299,6514307,14671606,52781226,32683241,888490,978926,0,3707396,-3253202,454194,0
68604298,7399651,7011308,14410959,54193339,32683241,15858934,1818009,0,12186368,-5025147,7161221,0
73695565,8705988,6737291,15443279,58252286,32683241,19963005,1757909,0,15408174,-5119447,10288727,0
67954576,5904263,5843424,11747687,56206889,32683241,17962729,1062982,0,2694338,-4089181,-1394843,0
67062258,6033961,5517662,11551623,55510635,32683241,17311595,1062982,0,4888275,-3911208,977067,0
68294294,6276111,5035436,11311547,56982747,32683241,18828827,863845,0,10928772,-5043244,5885528,0
72751068,7817314,4789712,12607026,60144042,32683241,1216360,829789,0,13889970,-5506689,8383281,0
70080637,7624999,4543989,12168988,57911649,32683241,1216360,829789,0,4487704,-3475192,1012512,0
65833698,6771903,4298266,11070169,54763529,32683241,1216360,829789,0,3641128,-3810024,-168896,0
68029483,6485578,4421030,10906608,57122875,32683241,19195560,1194274,0,12141369,-6299748,5841621,0
73260792,7903885,4180760,12084645,61176147,32683241,23293872,1194274,0,16364945,-6276586,10088359,0
69380867,7181445,3875380,11056825,58324042,32683241,20533211,1194274,0,3227621,-3648009,-420388,0
64930822,5410411,3850070,9260481,55670341,32683241,17924550,1194274,0,4502883,-5016121,-513238,0
74655,8825,8879,17704,56951,32683,19158,984,0,-24055149,14918790,-9136359,0
73786,7179,8780,15959,57827,32683,20078,1059,0,11919,-6124,5795,0
70928,5639,9082,14721,56207,32683,18504,1122,0,-95,-1022,-1117,0
68687,7100,8736,15836,52851,32683,15193,793,0,315,-1466,-1151,0
67841,7616,8548,16164,51677,32683,14070,675,0,8189,-4877,3312,0
1228980,175228,1035077,1210305,18675,33519,2398,15668,0,528048,-325774,202274,0
1510688,222273,998660,1220933,289755,313419,2398,15668,0,125464,-96993,28471,0
1474404,175514,924035,1099549,374855,391421,2398,16913,0,136360,-97147,39213,0
1529052,175657,929882,1105539,423513,391421,2398,14757,0,204948,-107204,97744,0
1398084,230660,652293,882953,515131,391421,123710,15004,0,258202,-83373,174829,0
1497668,228167,650029,878196,619472,391421,123710,16118,0,236250,-84351,151899,0
1506361,190254,612689,802943,703418,391421,123710,65833,0,246109,-95511,150598,0
1517324,203746,501392,705138,812186,391421,123710,66033,0,252244,-104154,148090,0
753718,151858,18813,170671,583047,546787,6220,0,0,1553,-1828,-275,0
829855,233436,16656,250092,579763,546787,6220,0,0,1506,-1454,52,0
808388,213289,14500,227789,580599,546787,6220,0,0,1501,-1754,-253,0
817402,205066,15763,220829,596573,546787,7919,0,0,1427,-2739,-1312,0
805013,71803,14667,86470,718543,665312,7919,0,0,1668,-1280,388,0
855384,123524,12069,135593,719791,665312,7919,0,0,1306,-1350,-44,0
865771,145645,9523,155168,710603,665312,8448,0,0,1126,-1444,-318,0
879192,87463,105586,193049,686143,665312,-23601,0,0,1151,-954,197,0
851431,53674,104894,158568,692863,665312,-16881,0,0,1432,-1247,185,0
821528,37260,106104,143364,678164,665312,-23601,0,0,2004,-1233,771,0
835784,49666,111964,161630,674154,665312,739,0,0,1972,-1590,382,0
860605,108290,109295,217585,643020,665312,0,7847,0,2458,-2394,64,0
920804,216612,10319,226931,693873,695312,0,8840,0,2935,-989,1946,0
927110,114354,118321,232675,694435,695312,0,12877,0,3123,-1121,2002,0
912138,96821,126955,223776,688362,695312,0,16306,0,2492,-1195,1297,0
869555,81786,105671,187457,682098,725312,0,20996,0,2499,-1613,886,0
886731,81279,129928,211207,675524,725312,0,40520,0,2669,-1084,1585,0
875623,86385,92965,179350,696273,761312,0,28346,0,2928,-938,1990,0
915443,37374,86218,123592,791851,880312,0,86218,0,2584,-1248,1336,0
915969,23816,117018,140834,775135,880312,0,117018,0,2589,-2903,-314,0
936700,28145,119662,147807,788893,880312,0,119662,0,4237,-2915,1322,0
961494,29015,125063,154078,807416,880312,0,125063,0,4195,-4293,-98,0
859857,11508,59775,71283,788574,880312,0,59775,0,2045,-3079,-1034,0
840758,7765,60996,68761,771997,880312,0,60996,0,4242,-2834,1408,0
873546,8239,62804,71043,802503,880312,0,62804,0,4329,-3221,1108,0
832910,62043,16299,78342,754568,880312,0,16299,0,4617,-4338,279,0
841052,63941,15308,79249,761803,880312,0,15160,0,5415,-3297,2118,0
857309,62301,15618,77919,779390,711365,21736,15618,0,-3351,4908,1557,0
874299,66123,15789,81912,792387,711365,21736,15789,0,2113,-1089,1024,0
856647,58695,16431,75126,781521,711365,420,16431,0,2209,-882,1327,0
878451,60808,14106,74914,803537,711365,420,14106,0,2354,-1038,1316,0
1622494,112219,284470,396689,1225805,1131910,57327,14294,0,2332,-756,1576,0
1638763,100377,294348,394725,1244038,1131910,57327,14735,0,1624,-837,787,0
1680266,111496,293909,405405,1274861,1131910,58277,14488,0,2389,-1013,1376,0
1698335,92747,293626,386373,1311962,1131910,58274,14796,0,11607,-7452,4155,0
1672869,83985,311035,395020,1277849,1131910,101358,38537,0,27482,-34121,-6639,0
1961525,99174,550509,649683,1311842,1131910,101358,37283,0,38858,-20029,18829,0
1999246,120094,530877,650971,1348275,1131910,101358,37098,0,38585,-21708,16877,0
2353014,249385,734480,983865,1369149,1131910,101358,48366,0,48342,-29503,18839,0
2295691,276855,697741,974596,1321095,1131910,158036,41551,0,65199,-47352,17847,0
1394510,145687,211289,356976,1037534,804459,216899,22095,0,50017,-10965,39052,0
1416073,159115,199731,358846,1057227,804459,216899,22009,0,50013,-11099,38914,0
1437216,172631,186745,359376,1077840,804459,216899,21075,0,50126,-12976,37150,0
1402059,188489,128101,316590,1085469,804459,281181,23532,0,50197,-12303,37894,0
1385713,142768,128063,270831,1114882,804459,281181,22666,0,63590,-11315,52275,0
1415309,171564,128601,300165,1115144,804459,259128,21791,0,63622,-11207,52415,0
1451403,184045,131340,315385,1136018,804459,259128,22942,0,63629,-12179,51450,0
1376122,124141,142442,266583,1109539,804459,305080,21144,0,62964,-13971,48993,0
1355065,85143,142603,227746,1127319,804459,305080,22047,0,49128,-11263,37865,0
1380311,125249,141596,266845,1113466,804459,273331,21909,0,49064,-11868,37196,0
1348445,76417,144937,221354,1127091,804459,273331,20719,0,49055,-12836,36219,0
1336353,73721,146418,220139,1116214,804459,311705,18988,0,49171,-14173,34998,0
1356921,81790,144146,225936,1130985,804459,311705,18973,0,51283,-12926,38357,0
1383304,111817,143944,255761,1127543,804459,285596,18632,0,51188,-11677,39511,0
1332870,33443,149862,183305,1149565,804459,285596,17979,0,51312,-13869,37443,0
1362856,74112,148156,222268,1140588,804459,335907,17236,0,51348,-14962,36386,0
1391903,92092,142800,234892,1157011,804459,335907,23908,0,53379,-12549,40830,0
1315805,34255,149889,184144,1131661,804459,300954,24279,0,53417,-13540,39877,0
1347563,41982,149469,191451,1156112,804459,300954,24139,0,54813,-12628,42185,0
1300608,72199,149327,221526,1079082,804459,274267,23612,0,53839,-17040,36799,0
1340444,109152,147477,256629,1083815,804459,250515,24816,0,69511,-13359,56152,0
1313498,44070,153245,197315,1116183,804459,250515,25268,0,69663,-13522,56141,0
1268888,46476,156954,203430,1065458,804459,181657,30067,0,69773,-16328,53445,0
1249895,87955,153651,241606,1008289,804459,203499,26731,0,69803,-17009,52794,0
1260162,97993,148294,246287,1013875,804459,203499,26485,0,44240,-15588,28652,0
